,HB_SOUTH_DAM,dew_point_temperature_S,temperature_S,HB_SOUTH_RTM,SOC,Net_Power_MW
2024-06-03 23:00:00,17.88,25.2,32.9,21.61,0.10000032831243319,-4.2896944291159755e-07
2024-06-03 23:15:00,17.88,25.2,32.9,20.76,0.10000040899544546,3.227320490850616e-07
2024-06-03 23:30:00,17.88,25.2,32.9,20.26,0.10000050963434634,4.025556035180955e-07
2024-06-03 23:45:00,17.88,25.2,32.9,18.47,0.10000061232866525,4.107772756389849e-07
2024-06-04 00:00:00,16.23,25.3,30.7,18.45,0.10000366326068598,0.0
2024-06-04 00:15:00,16.23,25.3,30.7,19.72,0.10000388285791911,8.783889325347793e-07
2024-06-04 00:30:00,16.23,25.3,30.7,18.56,0.10000393318561367,2.0131077821394783e-07
2024-06-04 00:45:00,16.23,25.3,30.7,16.93,0.10000422525002232,1.1682576346316864e-06
2024-06-04 01:00:00,13.9,25.2,29.8,16.73,0.15937903385896712,0.2374992344357792
2024-06-04 01:15:00,13.9,25.2,29.8,16.5,0.21875380735649672,0.23749909399011837
2024-06-04 01:30:00,13.9,25.2,29.8,16.15,0.27812868988499556,0.23749953011399538
2024-06-04 01:45:00,13.9,25.2,29.8,15.37,0.33750357560034405,0.23749954286139396
2024-06-04 02:00:00,11.96,25.3,29.2,14.05,0.3968785039923444,0.23749971356800148
2024-06-04 02:15:00,11.96,25.3,29.2,13.52,0.39687848086784194,-9.249800991817381e-08
2024-06-04 02:30:00,11.96,25.3,29.2,13.58,0.39687846036217417,-8.202267109957972e-08
2024-06-04 02:45:00,11.96,25.3,29.2,12.8,0.39687843963252295,-8.291860487119607e-08
2024-06-04 03:00:00,12.67,25.5,29.1,13.03,0.3968784218949565,-7.095026588466169e-08
2024-06-04 03:15:00,12.67,25.5,29.1,13.12,0.3968784045034572,-6.95659971849949e-08
2024-06-04 03:30:00,12.67,25.5,29.1,13.0,0.39687838682272447,-7.072293084497971e-08
2024-06-04 03:45:00,12.67,25.5,29.1,13.54,0.3968783696020266,-6.888279147077014e-08
2024-06-04 04:00:00,13.86,25.5,28.9,13.53,0.39687835033874874,-7.705311144690086e-08
2024-06-04 04:15:00,13.86,25.5,28.9,14.53,0.3968783302526069,-8.034456744354657e-08
2024-06-04 04:30:00,13.86,25.5,28.9,14.74,0.3968783049168671,-1.0134295913566405e-07
2024-06-04 04:45:00,13.86,25.5,28.9,15.05,0.3968782781787539,-1.0695245289404909e-07
2024-06-04 05:00:00,15.83,25.4,28.6,16.73,0.396878249037143,-1.1656644338664535e-07
2024-06-04 05:15:00,15.83,25.4,28.6,17.68,0.3968781926707285,-2.2546565814351993e-07
2024-06-04 05:30:00,15.83,25.4,28.6,19.09,0.3968780876986341,-4.198883776229678e-07
2024-06-04 05:45:00,15.83,25.4,28.6,19.57,0.39687672899912957,-5.4347980180669e-06
2024-06-04 06:00:00,14.99,25.2,28.5,20.85,0.3310874694667881,-0.26315703812936597
2024-06-04 06:15:00,14.99,25.2,28.5,20.09,0.26529808257804616,-0.2631575475549677
2024-06-04 06:30:00,14.99,25.2,28.5,19.37,0.19950874727069667,-0.26315734122939793
2024-06-04 06:45:00,14.99,25.2,28.5,19.57,0.16578902265328951,-0.13487889846962864
2024-06-04 07:00:00,13.27,25.2,28.2,18.39,0.10000026234623123,-0.26315504122823313
2024-06-04 07:15:00,13.27,25.2,28.2,16.54,0.10000016567368698,-3.866901769900011e-07
2024-06-04 07:30:00,13.27,25.2,28.2,16.09,0.10000031350327108,5.913183364070207e-07
2024-06-04 07:45:00,13.27,25.2,28.2,15.54,0.10000043115944905,4.7062471186798405e-07
2024-06-04 08:00:00,9.36,25.5,28.5,15.24,0.10000061435039373,7.327637787102326e-07
2024-06-04 08:15:00,9.36,25.5,28.5,14.33,0.10000102708777851,1.6509495391336948e-06
2024-06-04 08:30:00,9.36,25.5,28.5,12.95,0.15937573634562857,0.23749883703140023
2024-06-04 08:45:00,9.36,25.5,28.5,13.16,0.21875065547860026,0.23749967653188675
2024-06-04 09:00:00,10.57,25.5,28.5,13.16,0.27812556735846505,0.23749964751945918
2024-06-04 09:15:00,10.57,25.5,28.5,12.84,0.3375004796941963,0.2374996493429249
2024-06-04 09:30:00,10.57,25.5,28.5,10.93,0.3968754061486246,0.2374997058177133
2024-06-04 09:45:00,10.57,25.5,28.5,13.29,0.4562503671619245,0.23749984405319968
2024-06-04 10:00:00,12.72,25.3,27.7,13.09,0.5156252759072338,0.23749963498123727
2024-06-04 10:15:00,12.72,25.3,27.7,11.61,0.5750001423199925,0.23749946565103475
2024-06-04 10:30:00,12.72,25.3,27.7,11.95,0.6343750701276731,0.23749971123072244
2024-06-04 10:45:00,12.72,25.3,27.7,14.44,0.6937499899250095,0.23749967918934534
2024-06-04 11:00:00,16.13,25.6,27.7,14.68,0.7531241192261698,0.2374965172046415
2024-06-04 11:15:00,16.13,25.6,27.7,14.51,0.7812538772940277,0.11251903227143156
2024-06-04 11:30:00,16.13,25.6,27.7,14.49,0.8406271928512639,0.2374932622289445
2024-06-04 11:45:00,16.13,25.6,27.7,14.84,0.8999993451116638,0.23748860904159974
2024-06-04 12:00:00,17.63,26.0,27.8,14.22,0.9,2.619553344906933e-06
2024-06-04 12:15:00,17.63,26.0,27.8,14.16,0.8999999883137891,-4.6744843551493886e-08
2024-06-04 12:30:00,17.63,26.0,27.8,13.85,0.8999999751471627,-5.266650582314014e-08
2024-06-04 12:45:00,17.63,26.0,27.8,14.12,0.8999999563496502,-7.519004974199106e-08
2024-06-04 13:00:00,21.44,26.0,28.8,14.02,0.8999999383171766,-7.212989450167129e-08
2024-06-04 13:15:00,21.44,26.0,28.8,14.78,0.8999999359269555,-9.560884528525548e-09
2024-06-04 13:30:00,21.44,26.0,28.8,14.3,0.8999999335600696,-9.467543637953213e-09
2024-06-04 13:45:00,21.44,26.0,28.8,18.63,0.8999999314861319,-8.295750753006814e-09
2024-06-04 14:00:00,29.54,25.5,30.2,22.63,0.8999999288306502,-1.062192689360586e-08
2024-06-04 14:15:00,29.54,25.5,30.2,19.72,0.8999999246401341,-1.676206418110837e-08
2024-06-04 14:30:00,29.54,25.5,30.2,22.5,0.8999999218128957,-1.130895377343677e-08
2024-06-04 14:45:00,29.54,25.5,30.2,22.7,0.8999999183966393,-1.3665025555553711e-08
2024-06-04 15:00:00,40.44,25.0,32.5,37.5,0.899999915088507,-1.3232529294526785e-08
2024-06-04 15:15:00,40.44,25.0,32.5,38.25,0.8999998856283977,-1.178404369639452e-07
2024-06-04 15:30:00,40.44,25.0,32.5,50.63,0.8999998639800888,-8.659323569304433e-08
2024-06-04 15:45:00,40.44,25.0,32.5,42.58,0.8999997642629409,-3.988685914890766e-07
2024-06-04 16:00:00,52.74,24.3,34.0,41.26,0.8999997529972167,-4.506289696948329e-08
2024-06-04 16:15:00,52.74,24.3,34.0,41.14,0.8999997463657435,-2.652589259355409e-08
2024-06-04 16:30:00,52.74,24.3,34.0,39.1,0.8999997390415905,-2.9296612247264875e-08
2024-06-04 16:45:00,52.74,24.3,34.0,31.32,0.8999997336047711,-2.174727731230064e-08
2024-06-04 17:00:00,53.49,24.2,36.0,29.74,0.8999997328728192,-2.9278077740002573e-09
2024-06-04 17:15:00,53.49,24.2,36.0,27.04,0.8999997319118762,-3.843771967382281e-09
2024-06-04 17:30:00,53.49,24.2,36.0,24.97,0.8999997300164156,-7.58184226512526e-09
2024-06-04 17:45:00,53.49,24.2,36.0,27.76,0.8999997276070394,-9.637505016257819e-09
2024-06-04 18:00:00,57.81,23.9,37.1,35.26,0.8999997244844327,-1.249042691497948e-08
2024-06-04 18:15:00,57.81,23.9,37.1,59.23,0.8999997197342875,-1.9000580664396693e-08
2024-06-04 18:30:00,57.81,23.9,37.1,67.1,0.8894736155638836,-0.042104416681615575
2024-06-04 18:45:00,57.81,23.9,37.1,68.4,0.8236841596695195,-0.26315782357745654
2024-06-04 19:00:00,107.1,24.6,37.9,66.74,0.7578947020199476,-0.26315783059828757
2024-06-04 19:15:00,107.1,24.6,37.9,310.04,0.6921052473973415,-0.2631578184904244
2024-06-04 19:30:00,107.1,24.6,37.9,404.5,0.6263157737827986,-0.2631578944581716
2024-06-04 19:45:00,107.1,24.6,37.9,449.55,0.560526299963768,-0.2631578952761222
2024-06-04 20:00:00,76.5,23.6,39.1,519.26,0.49473682608176095,-0.26315789552802826
2024-06-04 20:15:00,76.5,23.6,39.1,236.91,0.42894735234163445,-0.263157894960506
2024-06-04 20:30:00,76.5,23.6,39.1,213.53,0.3631578795696497,-0.2631578910879391
2024-06-04 20:45:00,76.5,23.6,39.1,115.72,0.297368407034852,-0.26315789013919066
2024-06-04 21:00:00,39.69,23.9,39.0,103.67,0.23157893751246192,-0.26315787808956037
2024-06-04 21:15:00,39.69,23.9,39.0,61.19,0.16578946718910134,-0.2631578812934423
2024-06-04 21:30:00,39.69,23.9,39.0,51.54,0.1000000522628246,-0.26315765970510696
2024-06-04 21:45:00,39.69,23.9,39.0,30.82,0.10000001438825068,-1.5149829568628093e-07
2024-06-04 22:00:00,27.55,23.6,38.4,33.25,0.10000000830733353,-2.43236685792958e-08
2024-06-04 22:15:00,27.55,23.6,38.4,31.06,0.10000005326920154,1.7984747202604012e-07
2024-06-04 22:30:00,27.55,23.6,38.4,26.0,0.100000040120406,-5.2595182153947206e-08
2024-06-04 22:45:00,27.55,23.6,38.4,26.01,0.10000014082674404,4.0282535213043147e-07
2024-06-04 23:00:00,22.05,23.6,38.4,23.24,0.10000007497819945,-2.633941783569682e-07
2024-06-04 23:15:00,22.05,23.6,38.4,21.65,0.10000019762237036,4.905766836649228e-07
2024-06-04 23:30:00,22.05,23.6,38.4,20.99,0.10000053764249049,1.3600804805169453e-06
2024-06-04 23:45:00,22.05,23.6,38.4,20.83,0.10000176704863288,4.917624569555912e-06
2024-06-05 00:00:00,18.16,25.5,35.0,21.91,0.10000397394696545,0.0
2024-06-05 00:15:00,18.16,25.5,35.0,20.56,0.10000399970484918,1.0303153491486583e-07
2024-06-05 00:30:00,18.16,25.5,35.0,20.21,0.10000404326921615,1.7425746789978547e-07
2024-06-05 00:45:00,18.16,25.5,35.0,18.82,0.10000409405796366,2.0315499005274518e-07
2024-06-05 01:00:00,16.52,25.8,32.1,19.4,0.10000424385070587,5.991709688402125e-07
2024-06-05 01:15:00,16.52,25.8,32.1,19.46,0.10000431363523724,2.791381254474423e-07
2024-06-05 01:30:00,16.52,25.8,32.1,19.71,0.10000438334566616,2.788417157173484e-07
2024-06-05 01:45:00,16.52,25.8,32.1,18.22,0.10000444015040866,2.2721896997257574e-07
2024-06-05 02:00:00,15.69,26.0,30.5,17.06,0.10000478473311197,1.3783308132619965e-06
2024-06-05 02:15:00,15.69,26.0,30.5,16.72,0.1593796017720079,0.23749926815558375
2024-06-05 02:30:00,15.69,26.0,30.5,16.94,0.21875447774130305,0.23749950387718055
2024-06-05 02:45:00,15.69,26.0,30.5,18.17,0.2781293216667831,0.23749937570192026
2024-06-05 03:00:00,16.04,26.3,29.4,19.04,0.27812962076736547,1.1964023294286363e-06
2024-06-05 03:15:00,16.04,26.3,29.4,18.85,0.27812971862966435,3.9144919550260227e-07
2024-06-05 03:30:00,16.04,26.3,29.4,18.36,0.2781298323687974,4.5495653222538124e-07
2024-06-05 03:45:00,16.04,26.3,29.4,18.11,0.27813004096255384,8.343750257377991e-07
2024-06-05 04:00:00,17.56,26.5,28.7,17.64,0.2781303835722301,1.370438704961785e-06
2024-06-05 04:15:00,17.56,26.5,28.7,17.66,0.28758065316944936,0.03780107838887714
2024-06-05 04:30:00,17.56,26.5,28.7,18.06,0.28758235742459054,6.817020564708898e-06
2024-06-05 04:45:00,17.56,26.5,28.7,17.9,0.2875833197128966,3.849153224155799e-06
2024-06-05 05:00:00,19.78,26.3,29.0,18.12,0.2875873667270208,1.61880564968353e-05
2024-06-05 05:15:00,19.78,26.3,29.0,18.29,0.2875891132204736,6.985973811213242e-06
2024-06-05 05:30:00,19.78,26.3,29.0,19.17,0.28759038686261695,5.094568573449365e-06
2024-06-05 05:45:00,19.78,26.3,29.0,21.38,0.28759080104651435,1.6567355896057734e-06
2024-06-05 06:00:00,22.18,26.0,28.6,22.36,0.28759083086461423,1.1927239951248225e-07
2024-06-05 06:15:00,22.18,26.0,28.6,22.73,0.2875908533403352,8.990288380417155e-08
2024-06-05 06:30:00,22.18,26.0,28.6,22.73,0.2875909839661755,5.225033612443752e-07
2024-06-05 06:45:00,22.18,26.0,28.6,22.47,0.28759108812886974,4.1665077699093445e-07
2024-06-05 07:00:00,19.7,26.0,28.5,22.98,0.2875911099267392,8.719147781555137e-08
2024-06-05 07:15:00,19.7,26.0,28.5,23.13,0.28759112943306575,7.80253062160341e-08
2024-06-05 07:30:00,19.7,26.0,28.5,22.25,0.2875911481944773,7.504564614180254e-08
2024-06-05 07:45:00,19.7,26.0,28.5,21.56,0.287591171351004,9.262610678462124e-08
2024-06-05 08:00:00,16.89,26.0,28.5,21.3,0.28759119967990826,1.1331561711180882e-07
2024-06-05 08:15:00,16.89,26.0,28.5,19.82,0.28759123061288994,1.237319267044512e-07
2024-06-05 08:30:00,16.89,26.0,28.5,17.68,0.2875912884832507,2.3148144312479246e-07
2024-06-05 08:45:00,16.89,26.0,28.5,16.66,0.28759560133288375,1.7251398532147633e-05
2024-06-05 09:00:00,16.59,26.0,28.2,16.69,0.3469704558699479,0.2374994181482566
2024-06-05 09:15:00,16.59,26.0,28.2,16.53,0.4063453692709645,0.23749965360406633
2024-06-05 09:30:00,16.59,26.0,28.2,15.38,0.46572021595798646,0.2374993867480879
2024-06-05 09:45:00,16.59,26.0,28.2,15.52,0.5250950848926809,0.2374994757387776
2024-06-05 10:00:00,16.22,25.9,27.7,15.19,0.5844699483769505,0.23749945393707872
2024-06-05 10:15:00,16.22,25.9,27.7,14.82,0.6438448198500858,0.237499485892541
2024-06-05 10:30:00,16.22,25.9,27.7,14.28,0.7032197716473215,0.23749980718894292
2024-06-05 10:45:00,16.22,25.9,27.7,13.99,0.7625946904800178,0.2374996753307852
2024-06-05 11:00:00,19.19,25.8,27.3,14.61,0.8219696083474403,0.23749967146968975
2024-06-05 11:15:00,19.19,25.8,27.3,14.44,0.8219695657658675,-1.70326290849232e-07
2024-06-05 11:30:00,19.19,25.8,27.3,13.83,0.8219695438366132,-8.771701720533542e-08
2024-06-05 11:45:00,19.19,25.8,27.3,13.89,0.8219695245961479,-7.69618613283285e-08
2024-06-05 12:00:00,27.94,25.7,27.2,14.68,0.8219695051021917,-7.797582490809418e-08
2024-06-05 12:15:00,27.94,25.7,27.2,14.8,0.8219694818285384,-9.309461335149649e-08
2024-06-05 12:30:00,27.94,25.7,27.2,15.01,0.8219694578742597,-9.581711468698018e-08
2024-06-05 12:45:00,27.94,25.7,27.2,14.4,0.8219694326276733,-1.0098634550814722e-07
2024-06-05 13:00:00,37.71,25.9,28.0,14.63,0.8219694108069301,-8.728297284932296e-08
2024-06-05 13:15:00,37.71,25.9,28.0,12.94,0.8219693877980607,-9.203547746139407e-08
2024-06-05 13:30:00,37.71,25.9,28.0,12.51,0.8219693713556617,-6.576959599158272e-08
2024-06-05 13:45:00,37.71,25.9,28.0,11.76,0.8219693560312146,-6.129778862273838e-08
2024-06-05 14:00:00,49.95,25.8,29.3,12.26,0.8219693423378629,-5.477340669912678e-08
2024-06-05 14:15:00,49.95,25.8,29.3,13.87,0.821969327600611,-5.894900745317955e-08
2024-06-05 14:30:00,49.95,25.8,29.3,14.7,0.8219693080880698,-7.805016499773387e-08
2024-06-05 14:45:00,49.95,25.8,29.3,14.13,0.8219692847007386,-9.354932473115696e-08
2024-06-05 15:00:00,60.0,25.5,31.3,13.88,0.8219692641167664,-8.233588877359921e-08
2024-06-05 15:15:00,60.0,25.5,31.3,14.11,0.8219692445651129,-7.820661407365037e-08
2024-06-05 15:30:00,60.0,25.5,31.3,15.06,0.8219692240703137,-8.197919676433685e-08
2024-06-05 15:45:00,60.0,25.5,31.3,16.16,0.8219691984971663,-1.022925895100002e-07
2024-06-05 16:00:00,80.69,25.6,33.0,16.92,0.821969162876574,-1.4248236945846315e-07
2024-06-05 16:15:00,80.69,25.6,33.0,17.95,0.8219691145181265,-1.9343378987457527e-07
2024-06-05 16:30:00,80.69,25.6,33.0,17.76,0.8219690268720261,-3.5058440150947945e-07
2024-06-05 16:45:00,80.69,25.6,33.0,17.76,0.821968950114638,-3.070295524487676e-07
2024-06-05 17:00:00,81.25,25.1,35.0,17.81,0.821968873349457,-3.070607239585854e-07
2024-06-05 17:15:00,81.25,25.1,35.0,17.04,0.8219687939433367,-3.1762448138294985e-07
2024-06-05 17:30:00,81.25,25.1,35.0,17.08,0.8219687428200453,-2.044931655120763e-07
2024-06-05 17:45:00,81.25,25.1,35.0,17.61,0.8219686906745053,-2.085821599884241e-07
2024-06-05 18:00:00,83.87,24.4,37.4,17.71,0.8219686209100333,-2.7905788790860697e-07
2024-06-05 18:15:00,83.87,24.4,37.4,19.87,0.821968546583422,-2.973064452405083e-07
2024-06-05 18:30:00,83.87,24.4,37.4,19.64,0.7561795292296872,-0.2631560694149391
2024-06-05 18:45:00,83.87,24.4,37.4,20.07,0.6904305074657316,-0.26299608705582234
2024-06-05 19:00:00,112.68,24.6,37.7,20.18,0.6246422527926812,-0.263153018692202
2024-06-05 19:15:00,112.68,24.6,37.7,23.79,0.5588532783014212,-0.2631558979650399
2024-06-05 19:30:00,112.68,24.6,37.7,33.42,0.4930638423865196,-0.2631577436596062
2024-06-05 19:45:00,112.68,24.6,37.7,40.26,0.42727438103964505,-0.2631578453874983
2024-06-05 20:00:00,137.96,26.8,35.4,39.5,0.361484915523999,-0.2631578620625843
2024-06-05 20:15:00,137.96,26.8,35.4,29.79,0.2961240322340682,-0.26144353315972313
2024-06-05 20:30:00,137.96,26.8,35.4,24.95,0.23076315327869207,-0.2614435158215045
2024-06-05 20:45:00,137.96,26.8,35.4,22.43,0.16540228387392164,-0.2614434776190817
2024-06-05 21:00:00,65.45,24.0,29.9,21.04,0.10004143038082039,-0.261443413972405
2024-06-05 21:15:00,65.45,24.0,29.9,18.85,0.10004146402648117,1.345826431409236e-07
2024-06-05 21:30:00,65.45,24.0,29.9,18.96,0.10004157317882827,4.3660938836564966e-07
2024-06-05 21:45:00,65.45,24.0,29.9,19.46,0.10004166581281307,3.7053593920921557e-07
2024-06-05 22:00:00,30.3,24.5,31.7,21.79,0.10004174126166737,3.0179541721242487e-07
2024-06-05 22:15:00,30.3,24.5,31.7,22.37,0.10004176686648417,1.0241926717835526e-07
2024-06-05 22:30:00,30.3,24.5,31.7,22.64,0.10004178894298184,8.830599068643252e-08
2024-06-05 22:45:00,30.3,24.5,31.7,21.69,0.1000418097220694,8.311635024682573e-08
2024-06-05 23:00:00,25.41,24.1,32.0,20.73,0.10004183613712045,1.0566020419711109e-07
2024-06-05 23:15:00,25.41,24.1,32.0,20.84,0.10004187312913478,1.4796805730687979e-07
2024-06-05 23:30:00,25.41,24.1,32.0,19.76,0.100041908548914,1.4167911688289792e-07
2024-06-05 23:45:00,25.41,24.1,32.0,19.14,0.10004196996481164,2.4566359058120213e-07
2024-06-06 00:00:00,21.95,23.6,31.1,18.72,0.10004206055243599,0.0
2024-06-06 00:15:00,21.95,23.6,31.1,17.74,0.1000420799334602,7.752409686423434e-08
2024-06-06 00:30:00,21.95,23.6,31.1,17.73,0.10004210456708365,9.853449378649515e-08
2024-06-06 00:45:00,21.95,23.6,31.1,17.22,0.10004212932630317,9.903687808732187e-08
2024-06-06 01:00:00,19.0,24.4,29.5,16.02,0.1000421581150259,1.1515489090063724e-07
2024-06-06 01:15:00,19.0,24.4,29.5,15.17,0.1000422032126278,1.8039040761141933e-07
2024-06-06 01:30:00,19.0,24.4,29.5,15.82,0.10004227851185275,3.011968998101189e-07
2024-06-06 01:45:00,19.0,24.4,29.5,15.08,0.10004233012762774,2.0646309994987178e-07
2024-06-06 02:00:00,17.89,24.6,28.5,14.07,0.10004241431046887,3.367313645141756e-07
2024-06-06 02:15:00,17.89,24.6,28.5,14.09,0.10004270163667195,1.1493048123201177e-06
2024-06-06 02:30:00,17.89,24.6,28.5,13.9,0.10004299694255743,1.1812235419239592e-06
2024-06-06 02:45:00,17.89,24.6,28.5,13.51,0.10004372396770436,2.9081005877285016e-06
2024-06-06 03:00:00,17.17,24.2,27.5,13.03,0.15941782827332152,0.23749641722246861
2024-06-06 03:15:00,17.17,24.2,27.5,12.64,0.2187926382403036,0.2374992398679283
2024-06-06 03:30:00,17.17,24.2,27.5,12.22,0.27816751443529225,0.23749950477995463
2024-06-06 03:45:00,17.17,24.2,27.5,11.84,0.3375424227637951,0.23749963331401136
2024-06-06 04:00:00,16.61,24.1,27.0,11.91,0.3969173114337037,0.23749955467963435
2024-06-06 04:15:00,16.61,24.1,27.0,11.08,0.3969172739334842,-1.5000087794092565e-07
2024-06-06 04:30:00,16.61,24.1,27.0,11.88,0.3969172455155061,-1.1367191232736218e-07
2024-06-06 04:45:00,16.61,24.1,27.0,12.39,0.39691720844114603,-1.4829744032773817e-07
2024-06-06 05:00:00,18.08,23.7,25.7,12.95,0.39691716262975996,-1.8324554429405282e-07
2024-06-06 05:15:00,18.08,23.7,25.7,13.09,0.39691710124412255,-2.455425496261654e-07
2024-06-06 05:30:00,18.08,23.7,25.7,12.73,0.39691703442928217,-2.672593615304919e-07
2024-06-06 05:45:00,18.08,23.7,25.7,13.81,0.3969169802410228,-2.167530375185578e-07
2024-06-06 06:00:00,20.52,23.8,25.5,14.05,0.3969168631589245,-4.6832839317723085e-07
2024-06-06 06:15:00,20.52,23.8,25.5,14.38,0.396916712620676,-6.021529939115311e-07
2024-06-06 06:30:00,20.52,23.8,25.5,14.46,0.39691647420981,-9.536434639745295e-07
2024-06-06 06:45:00,20.52,23.8,25.5,14.34,0.3969161853679448,-1.1553674608144604e-06
2024-06-06 07:00:00,18.79,23.7,25.2,13.93,0.39691595912538097,-9.049702553998173e-07
2024-06-06 07:15:00,18.79,23.7,25.2,12.91,0.39691661629870945,2.6286933139108015e-06
2024-06-06 07:30:00,18.79,23.7,25.2,11.96,0.4562914537300587,0.237499349725397
2024-06-06 07:45:00,18.79,23.7,25.2,11.26,0.5156663743235739,0.23749968237406072
2024-06-06 08:00:00,16.4,24.2,26.3,11.16,0.5750413155757516,0.23749976500871073
2024-06-06 08:15:00,16.4,24.2,26.3,11.27,0.6344162589103941,0.2374997733385702
2024-06-06 08:30:00,16.4,24.2,26.3,11.38,0.6937911999501545,0.2374997641590415
2024-06-06 08:45:00,16.4,24.2,26.3,11.5,0.753166138495577,0.23749975418169011
2024-06-06 09:00:00,16.55,24.2,26.1,11.91,0.812541074054818,0.23749974223696402
2024-06-06 09:15:00,16.55,24.2,26.1,12.78,0.8426866788114995,0.12058241902672595
2024-06-06 09:30:00,16.55,24.2,26.1,13.61,0.8728322303199082,0.12058220603363479
2024-06-06 09:45:00,16.55,24.2,26.1,14.26,0.899999229817179,0.108667997989083
2024-06-06 10:00:00,19.26,24.5,25.9,14.63,0.8999992417796604,4.784992579942582e-08
2024-06-06 10:15:00,19.26,24.5,25.9,15.37,0.8999996988006195,1.8280838363082808e-06
2024-06-06 10:30:00,19.26,24.5,25.9,17.01,0.8999997819739387,3.326932769276425e-07
2024-06-06 10:45:00,19.26,24.5,25.9,18.07,0.8999998408673425,2.3557361528148135e-07
2024-06-06 11:00:00,25.97,24.6,25.9,18.3,0.8999998953075435,2.1776080405544462e-07
2024-06-06 11:15:00,25.97,24.6,25.9,19.86,0.8999999011488309,2.336514937084644e-08
2024-06-06 11:30:00,25.97,24.6,25.9,20.48,0.8999998665472643,-1.3840626644778808e-07
2024-06-06 11:45:00,25.97,24.6,25.9,21.49,0.8999999045779316,1.5212266912811856e-07
2024-06-06 12:00:00,43.86,24.6,25.7,26.17,0.9,3.816882738760796e-07
2024-06-06 12:15:00,43.86,24.6,25.7,38.63,0.8999999863996136,-5.440154549063436e-08
2024-06-06 12:30:00,43.86,24.6,25.7,34.58,0.836518344812916,-0.25392656634679067
2024-06-06 12:45:00,43.86,24.6,25.7,41.43,0.8365183070026938,-1.5124088870166474e-07
2024-06-06 13:00:00,66.94,25.6,27.4,47.86,0.7707290776000536,-0.2631569176105608
2024-06-06 13:15:00,66.94,25.6,27.4,31.46,0.7707290850587424,2.983475511086908e-08
2024-06-06 13:30:00,66.94,25.6,27.4,55.11,0.8301040485663973,0.23749985403061968
2024-06-06 13:45:00,66.94,25.6,27.4,65.23,0.8301040649090168,6.537047791965733e-08
2024-06-06 14:00:00,80.61,26.0,29.3,25.8,0.830104075664971,4.302381695353574e-08
2024-06-06 14:15:00,80.61,26.0,29.3,40.36,0.8301040494126801,-1.0500916358680001e-07
2024-06-06 14:30:00,80.61,26.0,29.3,64.63,0.7643146411875619,-0.263157632900473
2024-06-06 14:45:00,80.61,26.0,29.3,67.75,0.6985251903937134,-0.26315780317539383
2024-06-06 15:00:00,111.12,25.3,31.6,55.02,0.6327357329658285,-0.26315782971153956
2024-06-06 15:15:00,111.12,25.3,31.6,35.71,0.6327357474380251,5.788878620904825e-08
2024-06-06 15:30:00,111.12,25.3,31.6,32.26,0.6327364744370735,2.9079961936240295e-06
2024-06-06 15:45:00,111.12,25.3,31.6,51.4,0.6921113204970424,0.2374993842398756
